t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0.6890425124946284,-3.045655908559853,0.4776365651367877,2.529368216257283,8.978881278978431,-7.34554293465982,1.8988122429987564,0.4978656905353703,-0.2805689000172446,0.6357104219083599,0.5189249521926862,-1.0870866503863394,1.1600771371190701,-0.47205318090015863,6.87899935713598,6.878999555798293,6.828378037207403,6.87271518013135
0.7295744249943125,-2.681724678215248,0.17990766164648364,2.606330707943837,9.426436975684728,-6.115851379794658,1.5461145525166284,0.4814314369229012,-0.3096440231023312,0.6329414443266279,0.5212767773024747,-0.8019902722801098,0.8286622622076217,-0.4861126676178932,6.8789994883032355,6.878999628388411,6.846163860873666,6.874504082907256
0.7701063374939965,-2.2996531595330083,-0.06797949134042558,2.6689976877009296,9.801991730727172,-4.86054872380204,1.157683612097114,0.4707533734365818,-0.33235147991442443,0.6293012299130452,0.5214534660256438,-0.6182595770976754,0.6127578599005526,-0.4950994704016054,6.878999580086382,6.878999683943678,6.831840417468128,6.855145757702671
0.8106382499936805,-1.9023596883805474,-0.2649868269140207,2.715920818568767,10.123775278012094,-3.5921355217011106,0.7431111844805347,0.4639109564836854,-0.35096724255113143,0.6251500571547806,0.5203806540909273,-0.4679612176248573,0.1896981869065159,-0.5024896875399248,6.878999647513245,6.8789997274452075,6.827053190186822,6.875071422596678
0.8511701624933645,-1.4920237146456967,-0.4105829495666172,2.746040536075669,10.404980599446237,-2.3137868813387565,0.30885383882271306,0.46343012860109867,-0.36369566084517757,0.6183599107228894,0.520181701906774,-0.1733165938793691,-0.14333682573367695,-0.5177164196900483,6.878999681160849,6.878999752123789,6.878992066624629,6.87899050976521
0.8917020749930485,-1.0702899514280315,-0.5043651569839567,2.7585589728460223,10.660519802034102,-1.0273966747592833,-0.1271913977419571,0.46937596815102495,-0.3702759887697726,0.61133071316419,0.5185138877651907,-0.17543194033252074,-0.14089349483328475,-0.5177159485083979,6.878999391984207,6.878999519746986,6.878971442791958,6.878955646371256
0.9157404523622762,-0.8140283534746127,-0.5290621059597093,2.7555014980289827,10.808293974308159,-0.2635800973715911,-0.3798621793803965,0.4728460486075927,-0.37418303531495894,0.6071245219677113,0.5174973287125797,-0.17671675780597537,-0.13962418787911976,-0.5177130017829852,6.878999358735876,6.878999496863895,6.878920761104708,6.878776035693347
0.9397788297315038,-0.554214504202645,-0.5353981438073449,2.7463702276127395,10.953712220269347,0.5007501625087434,-0.6290833790694383,0.47627930124235845,-0.37808802996825996,0.6028896152016985,0.5164606283983678,-0.17845543468052813,-0.1391738727791214,-0.5176858099822638,6.878999315168703,6.878999467122118,6.878618940797227,6.855044862549193
0.9638172071007315,-0.2909050362578924,-0.5233609224332579,2.731248083949958,11.096575477107606,1.2649228014064138,-0.8748926823751905,0.47967927462953147,-0.38198815362964694,0.5986188369445565,0.5154108381039204,-0.264670718539195,-0.2253653534230224,-0.513252380658031,6.878999261094444,6.8789994323956725,6.868005148684791,6.85229295772001
0.9878555844699591,-0.02416136743306756,-0.49295423079011175,2.7102170834934447,11.236863837274552,2.0292246563204017,-1.1173292060149467,0.48325169903189125,-0.3858000746808532,0.5933070324953655,0.5153764284066776,-0.3232720241984878,-0.35901868463543823,-0.510297500428576,6.878999196831421,6.878999393447829,6.865995572420693,6.864105363602975
1.0118939618391867,0.24595460593395693,-0.4441749627345381,2.683358302393597,11.373502172470626,2.7944965771006007,-1.354474895335614,0.4874564765600624,-0.38907891526333716,0.5868320863062056,0.5163640998936174,-0.3331711543294276,-0.45683499360255136,-0.5099420553697163,6.878999121565767,6.878999349490052,6.872502667264881,6.860489667118321
1.0359323392084143,0.5193551431655338,-0.3769997994571731,2.6507989237223786,11.505901177427543,3.5605690075674863,-1.583689675057572,0.49226482883483097,-0.39177600537016555,0.5796788412926799,0.5178410382546748,-0.38040790623529736,-0.544142185327689,-0.5076828739386713,6.8789990324122705,6.878999299510392,6.871974860854909,6.855271935282276
1.059970716577642,0.7959383376415872,-0.2914094980040943,2.6127295936776003,11.634120348727784,4.327042506322921,-1.8032078328301129,0.4973994747683543,-0.3941572552529102,0.571672250940016,0.5200237092083655,-0.44528400279458424,-0.6517750238001313,-0.5045416892679029,6.878998925118833,6.878999242215632,6.869701667444565,6.848072859449699
